"b","bF","nb","x1","y0","tauib","y1","Y_Z_0","Y_Z_1","Z","Y","pib","nTb","nCb","nbwt","hbwt"
10,"10",800,443,9356.03600481813,-59237.3397426113,0,9356.03600481813,0,0,9356.03600481813,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9419.14525172089,-59307.9038313869,0,9419.14525172089,0,0,9419.14525172089,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9841.5191434053,-60227.2445799331,0,9841.5191434053,0,0,9841.5191434053,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8932.97514438242,-60539.1992327678,0,8932.97514438242,0,0,8932.97514438242,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.2164898654,-60726.294426859,0,9503.2164898654,0,0,9503.2164898654,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9419.24844318526,-59067.5141345644,0,9419.24844318526,0,0,9419.24844318526,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.85664935984,-59286.102493386,0,9101.85664935984,0,0,9101.85664935984,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.58714551039,-63227.5294727358,0,9228.58714551039,0,0,9228.58714551039,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9102.96412264007,-57997.2193319196,0,9102.96412264007,0,0,9102.96412264007,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9187.50673224509,-61396.8821049102,0,9187.50673224509,0,0,9187.50673224509,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10121.3576047723,-60557.7712070517,0,10121.3576047723,0,0,10121.3576047723,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9757.32614014667,-60068.4054031719,0,9757.32614014667,0,0,9757.32614014667,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9925.45401532866,-58136.3553122644,0,9925.45401532866,0,0,9925.45401532866,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9316.65983183342,-60727.3261163027,0,9316.65983183342,0,0,9316.65983183342,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9169.1451919343,-60980.3507974427,0,9169.1451919343,0,0,9169.1451919343,0.1,80,720,1.11111111111111,0.1
10,"10",800,489,10328.0289770279,-57317.7072472997,0,10328.0289770279,0,0,10328.0289770279,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.88679417583,-66279.6581063783,0,9587.88679417583,0,0,9587.88679417583,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.63217918146,-59459.1857275474,0,9777.63217918146,0,0,9777.63217918146,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9356.50173737823,-55922.0825584144,0,9356.50173737823,0,0,9356.50173737823,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.43604718868,-58985.9716047486,0,9376.43604718868,0,0,9376.43604718868,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10138.8617178421,-55234.6991269052,0,10138.8617178421,0,0,10138.8617178421,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10285.75511701,-56110.6174480692,0,10285.75511701,0,0,10285.75511701,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.83188840933,-61354.9191312068,0,9334.83188840933,0,0,9334.83188840933,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10010.7662009816,-56261.3381978268,0,10010.7662009816,0,1,0,0.1,80,720,10,0.9
10,"10",800,443,9355.53057328312,-58123.9426935728,0,9355.53057328312,0,0,9355.53057328312,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9780.86834121433,-57894.2446119773,0,9780.86834121433,0,0,9780.86834121433,0.1,80,720,1.11111111111111,0.1
10,"10",800,419,8849.89850721556,-66820.3901364661,0,8849.89850721556,0,0,8849.89850721556,0.1,80,720,1.11111111111111,0.1
10,"10",800,496,10474.6567302479,-62666.9681789803,0,10474.6567302479,0,0,10474.6567302479,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9718.39076965378,-60103.2247694104,0,9718.39076965378,0,0,9718.39076965378,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.0659720921,-62761.4568340555,0,10200.0659720921,0,0,10200.0659720921,0.1,80,720,1.11111111111111,0.1
10,"10",800,501,10580.823324847,-62496.81645683,0,10580.823324847,0,0,10580.823324847,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9821.55278071149,-63346.4756867071,0,9821.55278071149,0,1,0,0.1,80,720,10,0.9
10,"10",800,433,9144.25625687508,-62060.477850382,0,9144.25625687508,0,0,9144.25625687508,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9167.11807419191,-62783.3079593134,0,9167.11807419191,0,0,9167.11807419191,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10157.9168485018,-58316.6487040084,0,10157.9168485018,0,1,0,0.1,80,720,10,0.9
10,"10",800,453,9566.73475446456,-57787.4360105846,0,9566.73475446456,0,0,9566.73475446456,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9442.92556369876,-62682.3465450464,0,9442.92556369876,0,0,9442.92556369876,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9461.0728582295,-62030.8388054601,0,9461.0728582295,0,0,9461.0728582295,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.25813809827,-59454.4192777529,0,9524.25813809827,0,0,9524.25813809827,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9905.47368274164,-61186.3534778095,0,9905.47368274164,0,0,9905.47368274164,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9715.92203191725,-58092.9277687281,0,9715.92203191725,0,0,9715.92203191725,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.83479837522,-62255.2383507739,0,9376.83479837522,0,0,9376.83479837522,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.79937886315,-55492.4293061862,0,9270.79937886315,0,0,9270.79937886315,0.1,80,720,1.11111111111111,0.1
10,"10",800,484,10221.6233758333,-59732.6022899746,0,10221.6233758333,0,0,10221.6233758333,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9758.30295923913,-62987.0194603033,0,9758.30295923913,0,0,9758.30295923913,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9439.8062997471,-61097.0438885698,0,9439.8062997471,0,0,9439.8062997471,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9757.32059843521,-57628.3654704186,0,9757.32059843521,0,0,9757.32059843521,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.04480689266,-64356.6580626233,0,9672.04480689266,0,0,9672.04480689266,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9842.00523631307,-63305.1948160045,0,9842.00523631307,0,0,9842.00523631307,0.1,80,720,1.11111111111111,0.1
10,"10",800,491,10369.5092627799,-58536.733679423,0,10369.5092627799,0,0,10369.5092627799,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.9865807661,-61981.0781522977,0,10411.9865807661,0,0,10411.9865807661,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9926.97088100847,-62379.8764002719,0,9926.97088100847,0,0,9926.97088100847,0.1,80,720,1.11111111111111,0.1
10,"10",800,426,8996.27483811525,-60219.523164059,0,8996.27483811525,0,0,8996.27483811525,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.84023643474,-55158.1582941805,0,9397.84023643474,0,0,9397.84023643474,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.5310864237,-63716.1011139519,0,9947.5310864237,0,1,0,0.1,80,720,10,0.9
10,"10",800,436,9209.32640450118,-62367.5742320525,0,9209.32640450118,0,0,9209.32640450118,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9483.04641457799,-60925.0200348027,0,9483.04641457799,0,0,9483.04641457799,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.27171483336,-61778.77509564,0,9524.27171483336,0,0,9524.27171483336,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.92128393471,-56554.7061806387,0,9629.92128393471,0,1,0,0.1,80,720,10,0.9
10,"10",800,415,0,-59806.4566589076,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,425,8975.58672458322,-61246.6644757573,0,8975.58672458322,0,0,8975.58672458322,0.1,80,720,1.11111111111111,0.1
10,"10",800,417,0,-58395.1104556584,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,417,0,-58761.4315262527,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,407,0,-57495.9949752196,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.24326892138,-56921.5310636651,0,9524.24326892138,0,0,9524.24326892138,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.5277246799,-60973.0135919536,0,9376.5277246799,0,0,9376.5277246799,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.68793439063,-60117.7171892162,0,9503.68793439063,0,0,9503.68793439063,0.1,80,720,1.11111111111111,0.1
10,"10",800,485,10242.4272151687,-57009.6814366204,0,10242.4272151687,0,0,10242.4272151687,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.025722481,-58442.6670110063,0,10200.025722481,0,0,10200.025722481,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9650.9206914535,-62059.6926017216,0,9650.9206914535,0,0,9650.9206914535,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9630.56557312203,-57059.4295847799,0,9630.56557312203,0,0,9630.56557312203,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9650.93425281125,-57616.7177553422,0,9650.93425281125,0,0,9650.93425281125,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9630.58069310658,-60459.8141961057,0,9630.58069310658,0,0,9630.58069310658,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.7177352475,-59727.0092221033,0,9820.7177352475,0,0,9820.7177352475,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9778.23494776998,-59794.1312198373,0,9778.23494776998,0,0,9778.23494776998,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10285.8870613068,-59836.0682404726,0,10285.8870613068,0,0,10285.8870613068,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10011.6173155676,-58252.9799710269,0,10011.6173155676,0,0,10011.6173155676,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.73408919615,-62130.732243051,0,9059.73408919615,0,0,9059.73408919615,0.1,80,720,1.11111111111111,0.1
10,"10",800,419,8849.32228258143,-61222.7232466775,0,8849.32228258143,0,0,8849.32228258143,0.1,80,720,1.11111111111111,0.1
10,"10",800,477,10073.8646727078,-60282.0614249111,0,10073.8646727078,0,0,10073.8646727078,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9335.8748023933,-60546.6261705166,0,9335.8748023933,0,0,9335.8748023933,0.1,80,720,1.11111111111111,0.1
10,"10",800,408,0,-60186.9212047516,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.2493949215,-61270.1773841307,0,10411.2493949215,0,0,10411.2493949215,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9904.36415708957,-62853.4233612212,0,9904.36415708957,0,0,9904.36415708957,0.1,80,720,1.11111111111111,0.1
10,"10",800,452,9545.35814084569,-60629.5909301243,0,9545.35814084569,0,0,9545.35814084569,0.1,80,720,1.11111111111111,0.1
10,"10",800,425,8976.11604137656,-62981.5891163541,0,8976.11604137656,0,0,8976.11604137656,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.32634634591,-60786.1115465207,0,9672.32634634591,0,0,9672.32634634591,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.6752000752,-60885.7947450018,0,9059.6752000752,0,0,9059.6752000752,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10115.5159140505,-54849.1654585493,0,10115.5159140505,0,0,10115.5159140505,0.1,80,720,1.11111111111111,0.1
10,"10",800,473,9989.32625880151,-60342.1802798269,0,9989.32625880151,0,0,9989.32625880151,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.39433873671,-57291.8639472274,0,9313.39433873671,0,0,9313.39433873671,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9907.92411484733,-59918.5784399142,0,9907.92411484733,0,0,9907.92411484733,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.93894168438,-59008.2249667927,0,9377.93894168438,0,0,9377.93894168438,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8959.51613928162,-55778.5304194324,0,8959.51613928162,0,1,0,0.1,80,720,10,0.9
10,"10",800,460,9714.27711935211,-60496.4594446827,0,9714.27711935211,0,0,9714.27711935211,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9799.39511793796,-60128.4621100511,0,9799.39511793796,0,0,9799.39511793796,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9418.63085717677,-61126.7489380199,0,9418.63085717677,0,0,9418.63085717677,0.1,80,720,1.11111111111111,0.1
10,"10",800,491,10369.153738603,-60889.8379500303,0,10369.153738603,0,0,10369.153738603,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10285.0872574119,-60954.2024958771,0,10285.0872574119,0,0,10285.0872574119,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9122.97477465953,-59933.7738282604,0,9122.97477465953,0,0,9122.97477465953,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10415.7687391189,-61229.1560697985,0,10415.7687391189,0,1,0,0.1,80,720,10,0.9
10,"10",800,416,0,-62174.2164054076,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9378.34109278247,-64021.2571154937,0,9378.34109278247,0,0,9378.34109278247,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.97869910607,-62547.1285837398,0,9460.97869910607,0,0,9460.97869910607,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10137.4393340085,-54831.6797397397,0,10137.4393340085,0,1,0,0.1,80,720,10,0.9
10,"10",800,480,10139.3164748829,-58178.7584136038,0,10139.3164748829,0,0,10139.3164748829,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9249.76478591144,-58517.9978149704,0,9249.76478591144,0,0,9249.76478591144,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.68664733884,-61695.6455048726,0,9334.68664733884,0,0,9334.68664733884,0.1,80,720,1.11111111111111,0.1
10,"10",800,422,8912.45385372988,-55058.7465972201,0,8912.45385372988,0,0,8912.45385372988,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9863.36178178505,-61882.7705749205,0,9863.36178178505,0,0,9863.36178178505,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9736.00208117513,-62993.126906158,0,9736.00208117513,0,1,0,0.1,80,720,10,0.9
10,"10",800,442,9334.66848588467,-62499.239476551,0,9334.66848588467,0,0,9334.66848588467,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.9167204508,-60202.8404316389,0,9947.9167204508,0,0,9947.9167204508,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.90476577537,-61881.0486459249,0,9460.90476577537,0,0,9460.90476577537,0.1,80,720,1.11111111111111,0.1
10,"10",800,419,8848.44856025695,-58963.1356781027,0,8848.44856025695,0,0,8848.44856025695,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9484.86147587971,-58732.5045361013,0,9484.86147587971,0,0,9484.86147587971,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.9547985836,-58274.7944979514,0,10411.9547985836,0,0,10411.9547985836,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9798.75719848654,-61306.7109333724,0,9798.75719848654,0,0,9798.75719848654,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9356.27914374777,-59712.778145928,0,9356.27914374777,0,1,0,0.1,80,720,10,0.9
10,"10",800,445,9397.52940037111,-62470.5979520177,0,9397.52940037111,0,0,9397.52940037111,0.1,80,720,1.11111111111111,0.1
10,"10",800,419,8850.32183200744,-62287.3010569408,0,8850.32183200744,0,0,8850.32183200744,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9272.12319330999,-58246.2061609259,0,9272.12319330999,0,0,9272.12319330999,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9508.75908769201,-60490.9474925813,0,9508.75908769201,0,0,9508.75908769201,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10285.6537368125,-59631.3990573763,0,10285.6537368125,0,0,10285.6537368125,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9904.81077901517,-61424.9368290587,0,9904.81077901517,0,0,9904.81077901517,0.1,80,720,1.11111111111111,0.1
10,"10",800,410,0,-59938.8863374428,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9651.33850538914,-56219.0147920443,0,9651.33850538914,0,0,9651.33850538914,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9504.24772006791,-64106.7983042848,0,9504.24772006791,0,0,9504.24772006791,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9863.3982002374,-57448.1052190347,0,9863.3982002374,0,0,9863.3982002374,0.1,80,720,1.11111111111111,0.1
10,"10",800,497,10498.545881783,-58930.5657871186,0,10498.545881783,0,0,10498.545881783,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9609.52428614471,-56119.6168957708,0,9609.52428614471,0,0,9609.52428614471,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.20387753591,-61739.6656238815,0,9166.20387753591,0,0,9166.20387753591,0.1,80,720,1.11111111111111,0.1
10,"10",800,499,10537.8879950412,-61949.5593559089,0,10537.8879950412,0,0,10537.8879950412,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9207.74141990235,-61355.0487975005,0,9207.74141990235,0,0,9207.74141990235,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.85458350056,-61592.3334442589,0,9101.85458350056,0,0,9101.85458350056,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9483.76714841066,-57716.2875513285,0,9483.76714841066,0,0,9483.76714841066,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9862.11879485289,-55989.4466236051,0,9862.11879485289,0,0,9862.11879485289,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.08818717195,-62074.1596185228,0,9313.08818717195,0,0,9313.08818717195,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8932.99238503522,-61087.5222836013,0,8932.99238503522,0,0,8932.99238503522,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.30288645733,-55405.044934811,0,9714.30288645733,0,0,9714.30288645733,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.99333987742,-62614.5871074527,0,9693.99333987742,0,0,9693.99333987742,0.1,80,720,1.11111111111111,0.1
10,"10",800,427,9020.84749066533,-62504.8776445041,0,9020.84749066533,0,1,0,0.1,80,720,10,0.9
10,"10",800,473,9991.64231086235,-62016.5017556363,0,9991.64231086235,0,1,0,0.1,80,720,10,0.9
10,"10",800,456,9632.13764063035,-62716.9298585156,0,9632.13764063035,0,0,9632.13764063035,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.2154918658,-61780.7079771402,0,9377.2154918658,0,0,9377.2154918658,0.1,80,720,1.11111111111111,0.1
10,"10",800,418,8827.74085565238,-60667.8450529015,0,8827.74085565238,0,0,8827.74085565238,0.1,80,720,1.11111111111111,0.1
10,"10",800,407,0,-62593.638178973,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,452,9545.45732910783,-60993.1358098057,0,9545.45732910783,0,1,0,0.1,80,720,10,0.9
10,"10",800,442,9334.6678147194,-59927.7722034802,0,9334.6678147194,0,0,9334.6678147194,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10136.6342446304,-63206.7312129326,0,10136.6342446304,0,0,10136.6342446304,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9588.27223726589,-59165.0284405387,0,9588.27223726589,0,0,9588.27223726589,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10010.0957777372,-56345.3432351355,0,10010.0957777372,0,0,10010.0957777372,0.1,80,720,1.11111111111111,0.1
10,"10",800,414,0,-60208.5863480955,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.6206795252,-60436.8841031472,0,9059.6206795252,0,1,0,0.1,80,720,10,0.9
10,"10",800,422,8913.93702569305,-60474.2142535675,0,8913.93702569305,0,0,8913.93702569305,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.9941423094,-60919.0078334498,0,9166.9941423094,0,1,0,0.1,80,720,10,0.9
10,"10",800,456,9629.86595034741,-57310.1413554372,0,9629.86595034741,0,0,9629.86595034741,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9144.117423192,-62560.8487829272,0,9144.117423192,0,0,9144.117423192,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.15127565756,-61839.8811168158,0,9334.15127565756,0,0,9334.15127565756,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.24690354784,-57426.082976516,0,9524.24690354784,0,0,9524.24690354784,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9249.96774425131,-62709.9596807118,0,9249.96774425131,0,0,9249.96774425131,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.37517429361,-59617.274638685,0,9524.37517429361,0,0,9524.37517429361,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.19306774026,-59766.7294459683,0,9693.19306774026,0,1,0,0.1,80,720,10,0.9
10,"10",800,453,9570.73079757123,-57736.6387764853,0,9570.73079757123,0,0,9570.73079757123,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9253.96997944902,-59529.4575405822,0,9253.96997944902,0,0,9253.96997944902,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9398.5566504411,-60043.2538982123,0,9398.5566504411,0,0,9398.5566504411,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.898282177,-60735.3976970413,0,9101.898282177,0,0,9101.898282177,0.1,80,720,1.11111111111111,0.1
10,"10",800,419,8849.4718541531,-63169.7142330217,0,8849.4718541531,0,0,8849.4718541531,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9948.79519073395,-59727.4198267082,0,9948.79519073395,0,0,9948.79519073395,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9525.60247166389,-60937.9939615064,0,9525.60247166389,0,0,9525.60247166389,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9569.75120027797,-57731.8582719973,0,9569.75120027797,0,0,9569.75120027797,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9165.33232758421,-58416.3247998562,0,9165.33232758421,0,0,9165.33232758421,0.1,80,720,1.11111111111111,0.1
10,"10",800,489,10327.1959720779,-61154.4352652527,0,10327.1959720779,0,0,10327.1959720779,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9249.77471817868,-62235.4308121667,0,9249.77471817868,0,0,9249.77471817868,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.51735799944,-61952.4446189054,0,9376.51735799944,0,0,9376.51735799944,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.85689481012,-59377.5854415116,0,9946.85689481012,0,0,9946.85689481012,0.1,80,720,1.11111111111111,0.1
